track_id,album comments,album date_created,album date_released,album favorites,album id,album listens,album title,album tracks,album type,artist date_created,artist favorites,artist id,artist location,track bit_rate,track duration,track genre_top,track title
685,0,2008-11-26 02:14:53,2007-01-01 00:00:00,0,191,2695,Change Thoughts,11,Album,2008-11-26 02:12:20,3,136,,256000,319,Hip-Hop,late Night Show
686,0,2008-11-26 02:14:49,2007-01-01 00:00:00,0,190,5339,Change Thoughts (radio edit),11,Album,2008-11-26 02:12:20,3,136,,256000,198,Hip-Hop,Murder
687,0,2008-11-26 02:14:53,2007-01-01 00:00:00,0,191,2695,Change Thoughts,11,Album,2008-11-26 02:12:20,3,136,,256000,197,Hip-Hop,Murder
688,0,2008-11-26 02:14:49,2007-01-01 00:00:00,0,190,5339,Change Thoughts (radio edit),11,Album,2008-11-26 02:12:20,3,136,,256000,303,Hip-Hop,Propose A Toast
689,0,2008-11-26 02:14:53,2007-01-01 00:00:00,0,191,2695,Change Thoughts,11,Album,2008-11-26 02:12:20,3,136,,256000,302,Hip-Hop,Propose A Toast
690,0,2008-11-26 02:15:57,2009-01-08 00:00:00,0,192,5718,Cataclysm,1,Album,2008-11-26 02:13:27,18,137,Chicago IL,256000,290,Rock,Cataclysm
691,0,2009-01-08 12:46:10,2002-01-01 00:00:00,0,1708,472,Retrospectiw IV,1,Album,2008-11-26 02:13:27,18,137,Chicago IL,256000,365,Rock,Into the Vastness of Stupidity
692,0,2008-11-26 02:16:09,2004-01-01 00:00:00,0,194,573,The Void,1,Album,2008-11-26 02:13:27,18,137,Chicago IL,256000,227,Rock,Part 4
693,0,2008-11-26 02:16:14,2009-01-08 00:00:00,0,195,326,Trauma,1,Album,2008-11-26 02:13:27,18,137,Chicago IL,256000,559,Rock,Trauma 11
694,0,2008-11-26 02:16:18,2007-11-30 00:00:00,0,196,7723,mp3 single with Faust,1,Single Tracks,2008-11-26 02:13:47,13,138,Baltimore MD,160000,291,Hip-Hop,Planet Say (featuring Faust)
695,0,2008-11-26 02:16:20,2009-01-08 00:00:00,0,197,2822,Cock Rock Disco 2006 Free Compilation,1,Album,2008-11-26 02:13:47,13,138,Baltimore MD,160000,104,Hip-Hop,Elephants
696,0,2008-11-26 02:16:21,2006-01-01 00:00:00,0,198,4226,Fuck The Future,8,Album,2008-11-26 02:13:50,17,139,Los Angeles CA,256000,130,Rock,Korea
697,0,2008-11-26 02:16:21,2006-01-01 00:00:00,0,198,4226,Fuck The Future,8,Album,2008-11-26 02:13:50,17,139,Los Angeles CA,256000,173,Rock,Isle of Man
698,0,2008-11-26 02:16:21,2006-01-01 00:00:00,0,198,4226,Fuck The Future,8,Album,2008-11-26 02:13:50,17,139,Los Angeles CA,256000,88,Rock,Iran
699,0,2008-11-26 02:16:21,2006-01-01 00:00:00,0,198,4226,Fuck The Future,8,Album,2008-11-26 02:13:50,17,139,Los Angeles CA,256000,191,Rock,Antarctica
700,0,2008-11-26 02:16:21,2006-01-01 00:00:00,0,198,4226,Fuck The Future,8,Album,2008-11-26 02:13:50,17,139,Los Angeles CA,256000,131,Rock,Ehtiopia
701,0,2008-11-26 02:16:21,2006-01-01 00:00:00,0,198,4226,Fuck The Future,8,Album,2008-11-26 02:13:50,17,139,Los Angeles CA,256000,130,Rock,Japan
702,0,2008-11-26 02:16:21,2006-01-01 00:00:00,0,198,4226,Fuck The Future,8,Album,2008-11-26 02:13:50,17,139,Los Angeles CA,256000,162,Rock,Mexico
703,0,2008-11-26 02:16:21,2006-01-01 00:00:00,0,198,4226,Fuck The Future,8,Album,2008-11-26 02:13:50,17,139,Los Angeles CA,256000,239,Rock,Peru Austria and Canada
704,0,2008-11-26 02:16:37,2007-01-01 00:00:00,3,199,17169,Macondo,6,Album,2008-11-26 02:14:06,4,140,Los Angeles CA,256000,310,International,Mano De Dios
705,0,2008-11-26 02:16:37,2007-01-01 00:00:00,3,199,17169,Macondo,6,Album,2008-11-26 02:14:06,4,140,Los Angeles CA,256000,369,International,Tio Cocodrilo
706,0,2008-11-26 02:16:37,2007-01-01 00:00:00,3,199,17169,Macondo,6,Album,2008-11-26 02:14:06,4,140,Los Angeles CA,256000,312,International,Esto Es Califas
707,0,2008-11-26 02:16:37,2007-01-01 00:00:00,3,199,17169,Macondo,6,Album,2008-11-26 02:14:06,4,140,Los Angeles CA,256000,330,International,Cochabamba
708,0,2008-11-26 02:16:37,2007-01-01 00:00:00,3,199,17169,Macondo,6,Album,2008-11-26 02:14:06,4,140,Los Angeles CA,256000,289,International,Desconocido
709,0,2008-11-26 02:16:37,2007-01-01 00:00:00,3,199,17169,Macondo,6,Album,2008-11-26 02:14:06,4,140,Los Angeles CA,192000,192,International,Cumbia De Obama
711,0,2008-11-26 02:16:59,2009-01-09 00:00:00,1,201,348,The Severed Tongue Speaks For Everyone,3,Album,2008-11-26 02:14:27,0,142,Chicago IL,160000,159,Rock,Kamikaze!
712,0,2008-11-26 02:16:59,2009-01-09 00:00:00,1,201,348,The Severed Tongue Speaks For Everyone,3,Album,2008-11-26 02:14:27,0,142,Chicago IL,160000,191,Rock,Loch Ness Primitive
713,0,2008-11-26 02:16:59,2009-01-09 00:00:00,1,201,348,The Severed Tongue Speaks For Everyone,3,Album,2008-11-26 02:14:27,0,142,Chicago IL,160000,143,Rock,No Idea
714,0,2008-11-26 02:17:04,2009-01-09 00:00:00,2,202,1248,The Cult From Moon Mountain,2,Album,2008-11-26 02:14:32,23,143,Philadelphia PA,256000,338,Folk,Circle Moon
715,0,2008-11-26 02:17:08,2008-03-18 00:00:00,2,203,5100,Kobold Moon,3,Album,2008-11-26 02:14:32,23,143,Philadelphia PA,256000,283,Folk,Kokopelli
716,0,2008-11-26 02:17:08,2008-03-18 00:00:00,2,203,5100,Kobold Moon,3,Album,2008-11-26 02:14:32,23,143,Philadelphia PA,256000,297,Folk,Saxalainen
717,0,2008-11-26 02:17:04,2009-01-09 00:00:00,2,202,1248,The Cult From Moon Mountain,2,Album,2008-11-26 02:14:32,23,143,Philadelphia PA,256000,451,Folk,Tyranny
718,0,2008-11-26 02:17:08,2008-03-18 00:00:00,2,203,5100,Kobold Moon,3,Album,2008-11-26 02:14:32,23,143,Philadelphia PA,256000,128,Folk,Song Of The Spindle Berry
719,0,2008-11-26 02:17:20,2007-01-01 00:00:00,0,204,1005,Take A hit,5,Album,2008-11-26 02:14:48,2,144,PO Box 11568 / Balt MD 21229,256000,299,Rock,Florida Tags
720,0,2008-11-26 02:17:20,2007-01-01 00:00:00,0,204,1005,Take A hit,5,Album,2008-11-26 02:14:48,2,144,PO Box 11568 / Balt MD 21229,256000,190,Rock,Camera Shy
721,0,2008-11-26 02:17:20,2007-01-01 00:00:00,0,204,1005,Take A hit,5,Album,2008-11-26 02:14:48,2,144,PO Box 11568 / Balt MD 21229,256000,117,Rock,Evil Twin
722,0,2008-11-26 02:17:20,2007-01-01 00:00:00,0,204,1005,Take A hit,5,Album,2008-11-26 02:14:48,2,144,PO Box 11568 / Balt MD 21229,256000,204,Rock,Looking For A kiss
723,0,2008-11-26 02:17:20,2007-01-01 00:00:00,0,204,1005,Take A hit,5,Album,2008-11-26 02:14:48,2,144,PO Box 11568 / Balt MD 21229,256000,1048,Rock,Take A hit
725,0,2008-11-26 02:17:48,2009-01-09 00:00:00,0,206,225,Live In the Men's and Women's Room,2,Live Performance,2008-11-26 02:15:11,3,145,Los Angeles CA,160000,785,Experimental,"Gang Wizard ""Men's Restroom"""
726,0,2008-11-26 02:17:52,2009-01-09 00:00:00,0,207,522,Live at LongHaul,5,Live Performance,2008-11-26 02:15:11,3,145,Los Angeles CA,160000,120,Experimental,Track 01
727,0,2008-11-26 02:17:52,2009-01-09 00:00:00,0,207,522,Live at LongHaul,5,Live Performance,2008-11-26 02:15:11,3,145,Los Angeles CA,160000,251,Experimental,Track 02
728,0,2008-11-26 02:17:48,2009-01-09 00:00:00,0,206,225,Live In the Men's and Women's Room,2,Live Performance,2008-11-26 02:15:11,3,145,Los Angeles CA,160000,574,Experimental,"Yellow Swans ""Women's Restroom"""
729,0,2008-11-26 02:17:52,2009-01-09 00:00:00,0,207,522,Live at LongHaul,5,Live Performance,2008-11-26 02:15:11,3,145,Los Angeles CA,160000,300,Experimental,Track 03
730,0,2008-11-26 02:17:52,2009-01-09 00:00:00,0,207,522,Live at LongHaul,5,Live Performance,2008-11-26 02:15:11,3,145,Los Angeles CA,160000,510,Experimental,Track 04
731,0,2008-11-26 02:17:52,2009-01-09 00:00:00,0,207,522,Live at LongHaul,5,Live Performance,2008-11-26 02:15:11,3,145,Los Angeles CA,160000,340,Experimental,Track 05
734,3,2008-11-26 02:18:14,2003-02-01 00:00:00,4,210,14498,Love Love Love,8,Album,2008-11-26 02:15:42,42,147,Portland OR,256000,128,Soul-RnB,Crystal Migraine
735,0,2008-11-26 02:18:16,2005-07-26 00:00:00,0,211,10265,Iko,8,Album,2008-11-26 02:15:42,42,147,Portland OR,256000,298,Soul-RnB,Iko! Iko!
736,0,2008-11-26 02:18:21,2003-06-30 00:00:00,2,212,5704,Demos June 2003,6,Album,2008-11-26 02:15:42,42,147,Portland OR,256000,265,Soul-RnB,You Are the Fly
737,1,2008-11-26 02:18:25,2004-05-01 00:00:00,0,213,7367,The Sick Sound of...,6,Album,2008-11-26 02:15:42,42,147,Portland OR,256000,446,Soul-RnB,Youe Deam Lover's On Video Again
738,0,2008-11-26 02:18:21,2003-06-30 00:00:00,2,212,5704,Demos June 2003,6,Album,2008-11-26 02:15:42,42,147,Portland OR,256000,172,Soul-RnB,Cold Party
739,3,2008-11-26 02:18:14,2003-02-01 00:00:00,4,210,14498,Love Love Love,8,Album,2008-11-26 02:15:42,42,147,Portland OR,256000,247,Soul-RnB,Hurt
740,1,2008-11-26 02:18:25,2004-05-01 00:00:00,0,213,7367,The Sick Sound of...,6,Album,2008-11-26 02:15:42,42,147,Portland OR,256000,477,Soul-RnB,Life After Sundown
741,0,2008-11-26 02:18:16,2005-07-26 00:00:00,0,211,10265,Iko,8,Album,2008-11-26 02:15:42,42,147,Portland OR,256000,425,Soul-RnB,Sugar &amp Whitebread
742,1,2008-11-26 02:18:25,2004-05-01 00:00:00,0,213,7367,The Sick Sound of...,6,Album,2008-11-26 02:15:42,42,147,Portland OR,256000,347,Soul-RnB,B-Girls
743,3,2008-11-26 02:18:14,2003-02-01 00:00:00,4,210,14498,Love Love Love,8,Album,2008-11-26 02:15:42,42,147,Portland OR,256000,215,Soul-RnB,Brittle Woman
744,0,2008-11-26 02:18:16,2005-07-26 00:00:00,0,211,10265,Iko,8,Album,2008-11-26 02:15:42,42,147,Portland OR,256000,405,Soul-RnB,Lovin' Machine
745,0,2008-11-26 02:18:21,2003-06-30 00:00:00,2,212,5704,Demos June 2003,6,Album,2008-11-26 02:15:42,42,147,Portland OR,256000,338,Soul-RnB,Nite Nurses
747,1,2008-11-26 02:18:25,2004-05-01 00:00:00,0,213,7367,The Sick Sound of...,6,Album,2008-11-26 02:15:42,42,147,Portland OR,256000,320,Soul-RnB,Nite Nurses
748,0,2008-11-26 02:18:16,2005-07-26 00:00:00,0,211,10265,Iko,8,Album,2008-11-26 02:15:42,42,147,Portland OR,256000,424,Soul-RnB,track 4
749,0,2008-11-26 02:18:21,2003-06-30 00:00:00,2,212,5704,Demos June 2003,6,Album,2008-11-26 02:15:42,42,147,Portland OR,256000,261,Soul-RnB,Your Deam Lover's On Video Again
750,0,2008-11-26 02:18:16,2005-07-26 00:00:00,0,211,10265,Iko,8,Album,2008-11-26 02:15:42,42,147,Portland OR,256000,299,Soul-RnB,Iko! Iko! (vocal/conga mix)
751,3,2008-11-26 02:18:14,2003-02-01 00:00:00,4,210,14498,Love Love Love,8,Album,2008-11-26 02:15:42,42,147,Portland OR,256000,132,Soul-RnB,Love Love Love
752,0,2008-11-26 02:18:21,2003-06-30 00:00:00,2,212,5704,Demos June 2003,6,Album,2008-11-26 02:15:42,42,147,Portland OR,256000,185,Soul-RnB,The Chameleon
753,1,2008-11-26 02:18:25,2004-05-01 00:00:00,0,213,7367,The Sick Sound of...,6,Album,2008-11-26 02:15:42,42,147,Portland OR,256000,159,Soul-RnB,track 5
754,1,2008-11-26 02:18:25,2004-05-01 00:00:00,0,213,7367,The Sick Sound of...,6,Album,2008-11-26 02:15:42,42,147,Portland OR,256000,265,Soul-RnB,Labrea Tar Pit
755,3,2008-11-26 02:18:14,2003-02-01 00:00:00,4,210,14498,Love Love Love,8,Album,2008-11-26 02:15:42,42,147,Portland OR,256000,167,Soul-RnB,Love On a Plate
756,0,2008-11-26 02:18:16,2005-07-26 00:00:00,0,211,10265,Iko,8,Album,2008-11-26 02:15:42,42,147,Portland OR,256000,475,Soul-RnB,Sugar &amp Whitebread (instrumental)
757,0,2008-11-26 02:18:21,2003-06-30 00:00:00,2,212,5704,Demos June 2003,6,Album,2008-11-26 02:15:42,42,147,Portland OR,256000,206,Soul-RnB,track 6
758,0,2008-11-26 02:18:16,2005-07-26 00:00:00,0,211,10265,Iko,8,Album,2008-11-26 02:15:42,42,147,Portland OR,256000,346,Soul-RnB,Lovin' Machine (nite Vocoder version)
759,3,2008-11-26 02:18:14,2003-02-01 00:00:00,4,210,14498,Love Love Love,8,Album,2008-11-26 02:15:42,42,147,Portland OR,256000,191,Soul-RnB,Night Nurses
760,3,2008-11-26 02:18:14,2003-02-01 00:00:00,4,210,14498,Love Love Love,8,Album,2008-11-26 02:15:42,42,147,Portland OR,256000,263,Soul-RnB,Empty V
761,0,2008-11-26 02:18:16,2005-07-26 00:00:00,0,211,10265,Iko,8,Album,2008-11-26 02:15:42,42,147,Portland OR,256000,406,Soul-RnB,Lovin' Machine (vocal dub)
762,0,2008-11-26 02:20:05,2009-01-09 00:00:00,1,214,10686,Live at Death Disco 9/26/2001,6,Live Performance,2008-11-26 02:15:42,42,147,Portland OR,256000,130,Soul-RnB,Crystal Migraine
763,1,2008-11-26 02:20:09,2001-06-01 00:00:00,2,215,13285,Demos 31 37,9,Album,2008-11-26 02:15:42,42,147,Portland OR,256000,160,Soul-RnB,Love Love Love
764,1,2008-11-26 02:20:09,2001-06-01 00:00:00,2,215,13285,Demos 31 37,9,Album,2008-11-26 02:15:42,42,147,Portland OR,256000,221,Soul-RnB,Be a Dolly
765,0,2008-11-26 02:20:05,2009-01-09 00:00:00,1,214,10686,Live at Death Disco 9/26/2001,6,Live Performance,2008-11-26 02:15:42,42,147,Portland OR,256000,138,Soul-RnB,Love Love Love
766,1,2008-11-26 02:20:09,2001-06-01 00:00:00,2,215,13285,Demos 31 37,9,Album,2008-11-26 02:15:42,42,147,Portland OR,256000,191,Soul-RnB,Love On a Plate
767,0,2008-11-26 02:20:05,2009-01-09 00:00:00,1,214,10686,Live at Death Disco 9/26/2001,6,Live Performance,2008-11-26 02:15:42,42,147,Portland OR,256000,184,Soul-RnB,Love On a Plate
768,1,2008-11-26 02:20:09,2001-06-01 00:00:00,2,215,13285,Demos 31 37,9,Album,2008-11-26 02:15:42,42,147,Portland OR,256000,179,Soul-RnB,Brittle Woman
769,0,2008-11-26 02:20:05,2009-01-09 00:00:00,1,214,10686,Live at Death Disco 9/26/2001,6,Live Performance,2008-11-26 02:15:42,42,147,Portland OR,256000,255,Soul-RnB,The Screamers
770,1,2008-11-26 02:20:09,2001-06-01 00:00:00,2,215,13285,Demos 31 37,9,Album,2008-11-26 02:15:42,42,147,Portland OR,256000,309,Soul-RnB,Black Veil
771,0,2008-11-26 02:20:05,2009-01-09 00:00:00,1,214,10686,Live at Death Disco 9/26/2001,6,Live Performance,2008-11-26 02:15:42,42,147,Portland OR,256000,182,Soul-RnB,Brittle Woman
772,1,2008-11-26 02:20:09,2001-06-01 00:00:00,2,215,13285,Demos 31 37,9,Album,2008-11-26 02:15:42,42,147,Portland OR,256000,125,Soul-RnB,Johnny Are You Queer?
773,0,2008-11-26 02:20:05,2009-01-09 00:00:00,1,214,10686,Live at Death Disco 9/26/2001,6,Live Performance,2008-11-26 02:15:42,42,147,Portland OR,256000,210,Soul-RnB,Nite Nurses
774,1,2008-11-26 02:20:09,2001-06-01 00:00:00,2,215,13285,Demos 31 37,9,Album,2008-11-26 02:15:42,42,147,Portland OR,256000,217,Soul-RnB,The Last Time
775,1,2008-11-26 02:20:09,2001-06-01 00:00:00,2,215,13285,Demos 31 37,9,Album,2008-11-26 02:15:42,42,147,Portland OR,256000,198,Soul-RnB,Nite Nurses
776,1,2008-11-26 02:20:09,2001-06-01 00:00:00,2,215,13285,Demos 31 37,9,Album,2008-11-26 02:15:42,42,147,Portland OR,256000,311,Soul-RnB,Hurt
777,0,2008-11-26 02:20:51,2000-01-01 00:00:00,0,216,8996,Quickies,22,Album,2008-11-26 02:18:17,6,149,Brooklyn NY,256000,90,Rock,Relaxing
778,0,2008-11-26 02:20:51,2000-01-01 00:00:00,0,216,8996,Quickies,22,Album,2008-11-26 02:18:17,6,149,Brooklyn NY,256000,153,Rock,Don't Call Me Tonite / Very Good
779,0,2008-11-26 02:20:51,2000-01-01 00:00:00,0,216,8996,Quickies,22,Album,2008-11-26 02:18:17,6,149,Brooklyn NY,256000,71,Rock,Causing Disturbances
780,0,2008-11-26 02:20:51,2000-01-01 00:00:00,0,216,8996,Quickies,22,Album,2008-11-26 02:18:17,6,149,Brooklyn NY,256000,89,Rock,Don't Peek-O
781,0,2008-11-26 02:20:51,2000-01-01 00:00:00,0,216,8996,Quickies,22,Album,2008-11-26 02:18:17,6,149,Brooklyn NY,256000,27,Rock,Shoe-Shopping High
782,0,2008-11-26 02:20:51,2000-01-01 00:00:00,0,216,8996,Quickies,22,Album,2008-11-26 02:18:17,6,149,Brooklyn NY,256000,27,Rock,Self Examination of His Wife's Breasts
783,0,2008-11-26 02:20:51,2000-01-01 00:00:00,0,216,8996,Quickies,22,Album,2008-11-26 02:18:17,6,149,Brooklyn NY,256000,51,Rock,Puffy Onyx
784,0,2008-11-26 02:20:51,2000-01-01 00:00:00,0,216,8996,Quickies,22,Album,2008-11-26 02:18:17,6,149,Brooklyn NY,256000,8,Rock,Lemon Intermezzo
785,0,2008-11-26 02:20:51,2000-01-01 00:00:00,0,216,8996,Quickies,22,Album,2008-11-26 02:18:17,6,149,Brooklyn NY,256000,27,Rock,The Plywood Curtain
786,0,2008-11-26 02:20:51,2000-01-01 00:00:00,0,216,8996,Quickies,22,Album,2008-11-26 02:18:17,6,149,Brooklyn NY,256000,172,Rock,Electric Guru
787,0,2008-11-26 02:20:51,2000-01-01 00:00:00,0,216,8996,Quickies,22,Album,2008-11-26 02:18:17,6,149,Brooklyn NY,256000,41,Rock,Booger-Flicking Winners Go Freeh
788,0,2008-11-26 02:20:51,2000-01-01 00:00:00,0,216,8996,Quickies,22,Album,2008-11-26 02:18:17,6,149,Brooklyn NY,256000,39,Rock,Vert
789,0,2008-11-26 02:20:51,2000-01-01 00:00:00,0,216,8996,Quickies,22,Album,2008-11-26 02:18:17,6,149,Brooklyn NY,256000,4,Rock,Do I Tingle?
790,0,2008-11-26 02:20:51,2000-01-01 00:00:00,0,216,8996,Quickies,22,Album,2008-11-26 02:18:17,6,149,Brooklyn NY,256000,34,Rock,Up Two?
791,0,2008-11-26 02:20:51,2000-01-01 00:00:00,0,216,8996,Quickies,22,Album,2008-11-26 02:18:17,6,149,Brooklyn NY,256000,101,Rock,6:30 Encephalitis Spraydown
792,0,2008-11-26 02:20:51,2000-01-01 00:00:00,0,216,8996,Quickies,22,Album,2008-11-26 02:18:17,6,149,Brooklyn NY,256000,44,Rock,Everyone - am Masterbate
793,0,2008-11-26 02:20:51,2000-01-01 00:00:00,0,216,8996,Quickies,22,Album,2008-11-26 02:18:17,6,149,Brooklyn NY,256000,145,Rock,The Hymn of the Honeymoon
794,0,2008-11-26 02:20:51,2000-01-01 00:00:00,0,216,8996,Quickies,22,Album,2008-11-26 02:18:17,6,149,Brooklyn NY,256000,6,Rock,.07 Sec
795,0,2008-11-26 02:20:51,2000-01-01 00:00:00,0,216,8996,Quickies,22,Album,2008-11-26 02:18:17,6,149,Brooklyn NY,256000,37,Rock,The Lower Frequencies
796,0,2008-11-26 02:20:51,2000-01-01 00:00:00,0,216,8996,Quickies,22,Album,2008-11-26 02:18:17,6,149,Brooklyn NY,256000,102,Rock,We Would Be Friends
797,0,2008-11-26 02:20:51,2000-01-01 00:00:00,0,216,8996,Quickies,22,Album,2008-11-26 02:18:17,6,149,Brooklyn NY,256000,109,Rock,Joe Pico
798,0,2008-11-26 02:20:51,2000-01-01 00:00:00,0,216,8996,Quickies,22,Album,2008-11-26 02:18:17,6,149,Brooklyn NY,256000,13,Rock,Artificial Breasts Are Not New
799,0,2008-11-26 02:21:21,2009-01-09 00:00:00,1,217,1413,He Knows He Knows He Knows,3,Album,2008-11-26 02:18:47,60,150,Portland OR,256000,298,Experimental,untitled1
800,0,2008-11-26 02:21:21,2009-01-09 00:00:00,1,217,1413,He Knows He Knows He Knows,3,Album,2008-11-26 02:18:47,60,150,Portland OR,256000,186,Experimental,untitled2
801,0,2008-11-26 02:21:21,2009-01-09 00:00:00,1,217,1413,He Knows He Knows He Knows,3,Album,2008-11-26 02:18:47,60,150,Portland OR,256000,115,Experimental,untitled3
803,0,2008-11-26 02:21:38,2004-01-01 00:00:00,0,219,490,Character Assassination Bureau,2,Album,2008-11-26 02:19:05,10,151,Columbus OH,256000,181,Rock,Thinking About You
804,0,2008-11-26 02:21:38,2004-01-01 00:00:00,0,219,490,Character Assassination Bureau,2,Album,2008-11-26 02:19:05,10,151,Columbus OH,256000,124,Rock,Chock Fool of Nuts
805,0,2008-11-26 02:21:45,2007-01-01 00:00:00,0,220,394,Nightmare in a Ravaged Brain,1,Album,2008-11-26 02:19:05,10,151,Columbus OH,256000,110,Rock,Haymaker
806,0,2008-11-26 02:21:47,2001-01-01 00:00:00,0,221,597,Duct Tape You,1,Album,2008-11-26 02:19:05,10,151,Columbus OH,320000,232,Rock,Hello from Ohio
807,0,2008-11-26 02:21:51,,0,222,177,Fun With Your New Head,1,Album,2008-11-26 02:19:05,10,151,Columbus OH,256000,244,Rock,Spider Season
814,0,2009-01-09 12:39:13,2000-01-09 00:00:00,0,1716,1254,Hall of Fame (2000),1,Album,2008-11-26 02:19:26,8,153,,256000,146,Folk,Motion Passings
815,0,2008-12-04 09:25:10,2006-04-11 00:00:00,0,722,2023,unreleased mp3s from Hans Grüsel's,6,Single Tracks,2008-11-26 02:19:32,10,154,San Francisco CA,128000,176,Experimental,EinHauntedSommerplatz
816,0,2008-12-04 09:25:10,2006-04-11 00:00:00,0,722,2023,unreleased mp3s from Hans Grüsel's,6,Single Tracks,2008-11-26 02:19:32,10,154,San Francisco CA,128000,199,Experimental,KränkentanzSuite
817,0,2008-12-04 09:25:10,2006-04-11 00:00:00,0,722,2023,unreleased mp3s from Hans Grüsel's,6,Single Tracks,2008-11-26 02:19:32,10,154,San Francisco CA,128000,60,Experimental,Sechzig-Sechs
818,0,2008-12-04 09:25:10,2006-04-11 00:00:00,0,722,2023,unreleased mp3s from Hans Grüsel's,6,Single Tracks,2008-11-26 02:19:32,10,154,San Francisco CA,128000,238,Experimental,WellegürtelNo.1
819,0,2008-12-04 09:25:10,2006-04-11 00:00:00,0,722,2023,unreleased mp3s from Hans Grüsel's,6,Single Tracks,2008-11-26 02:19:32,10,154,San Francisco CA,128000,170,Experimental,suBwarren1
820,0,2008-12-04 09:25:10,2006-04-11 00:00:00,0,722,2023,unreleased mp3s from Hans Grüsel's,6,Single Tracks,2008-11-26 02:19:32,10,154,San Francisco CA,128000,130,Experimental,suBwarren2
821,0,2008-11-26 02:22:17,2008-03-18 00:00:00,0,227,1415,"Sir 12"" EP",3,Album,2008-11-26 02:19:43,2,155,Los Angeles CA,256000,200,Pop,Sir
822,0,2008-11-26 02:22:17,2008-03-18 00:00:00,0,227,1415,"Sir 12"" EP",3,Album,2008-11-26 02:19:43,2,155,Los Angeles CA,256000,323,Pop,Tom & Jerry
823,0,2008-11-26 02:22:17,2008-03-18 00:00:00,0,227,1415,"Sir 12"" EP",3,Album,2008-11-26 02:19:43,2,155,Los Angeles CA,256000,245,Pop,YES
824,0,2008-11-26 02:22:47,2008-01-01 00:00:00,0,228,1535,Here Comes A Big Black Cloud!!,4,Single Tracks,2008-11-26 02:20:13,6,156,Portland OR,256000,165,Rock,Black Mold
825,0,2008-11-26 02:22:50,2008-01-01 00:00:00,0,229,3090,Pompeii,3,Single Tracks,2008-11-26 02:20:13,6,156,Portland OR,128000,83,Rock,Death March
826,0,2008-11-26 02:22:50,2008-01-01 00:00:00,0,229,3090,Pompeii,3,Single Tracks,2008-11-26 02:20:13,6,156,Portland OR,128000,258,Rock,Graverobbin
827,0,2008-11-26 02:22:47,2008-01-01 00:00:00,0,228,1535,Here Comes A Big Black Cloud!!,4,Single Tracks,2008-11-26 02:20:13,6,156,Portland OR,256000,217,Rock,Psychic Violence
828,0,2008-11-26 02:22:47,2008-01-01 00:00:00,0,228,1535,Here Comes A Big Black Cloud!!,4,Single Tracks,2008-11-26 02:20:13,6,156,Portland OR,256000,198,Rock,Scrilla
829,0,2008-11-26 02:22:50,2008-01-01 00:00:00,0,229,3090,Pompeii,3,Single Tracks,2008-11-26 02:20:13,6,156,Portland OR,128000,144,Rock,The Fly Pt. II
830,0,2008-11-26 02:22:47,2008-01-01 00:00:00,0,228,1535,Here Comes A Big Black Cloud!!,4,Single Tracks,2008-11-26 02:20:13,6,156,Portland OR,256000,206,Rock,Vietnam
831,0,2008-11-26 02:23:07,2006-01-01 00:00:00,3,230,17573,blissblood.com,5,Single Tracks,2008-11-26 02:20:32,9,157,Brooklyn NY,160000,199,Jazz,Late Late Show
832,0,2008-11-26 02:23:07,2006-01-01 00:00:00,3,230,17573,blissblood.com,5,Single Tracks,2008-11-26 02:20:32,9,157,Brooklyn NY,160000,139,Jazz,My Heart Beats Like A Hammer
833,0,2008-11-26 02:23:07,2006-01-01 00:00:00,3,230,17573,blissblood.com,5,Single Tracks,2008-11-26 02:20:32,9,157,Brooklyn NY,160000,238,Jazz,From This Moment On
834,0,2008-11-26 02:23:07,2006-01-01 00:00:00,3,230,17573,blissblood.com,5,Single Tracks,2008-11-26 02:20:32,9,157,Brooklyn NY,160000,183,Jazz,You Showed Me The Way
835,0,2008-11-26 02:23:07,2006-01-01 00:00:00,3,230,17573,blissblood.com,5,Single Tracks,2008-11-26 02:20:32,9,157,Brooklyn NY,160000,269,Jazz,Ain't No Use
836,1,2009-01-12 08:36:03,2009-01-12 00:00:00,0,1756,1599,Heroin UK,11,Album,2008-11-26 02:20:45,2,158,Baltimore MD,256000,200,Rock,Sunsplash Dreamland
837,1,2009-01-12 08:36:03,2009-01-12 00:00:00,0,1756,1599,Heroin UK,11,Album,2008-11-26 02:20:45,2,158,Baltimore MD,256000,249,Rock,DopeSick
838,1,2009-01-12 08:36:03,2009-01-12 00:00:00,0,1756,1599,Heroin UK,11,Album,2008-11-26 02:20:45,2,158,Baltimore MD,256000,140,Rock,Wasteland
839,1,2009-01-12 08:36:03,2009-01-12 00:00:00,0,1756,1599,Heroin UK,11,Album,2008-11-26 02:20:45,2,158,Baltimore MD,256000,257,Rock,Just Like A Rose
840,1,2009-01-12 08:36:03,2009-01-12 00:00:00,0,1756,1599,Heroin UK,11,Album,2008-11-26 02:20:45,2,158,Baltimore MD,256000,139,Rock,Explosions
841,1,2009-01-12 08:36:03,2009-01-12 00:00:00,0,1756,1599,Heroin UK,11,Album,2008-11-26 02:20:45,2,158,Baltimore MD,256000,152,Rock,Big Nose
842,1,2009-01-12 08:36:03,2009-01-12 00:00:00,0,1756,1599,Heroin UK,11,Album,2008-11-26 02:20:45,2,158,Baltimore MD,256000,175,Rock,Baby
